date,volatility,rsi,rsi_norm,macd,z_score_price,Label
2021-07-06,0.00021077074139462485,46.37341429054381,0.46373414290543813,-0.0025309921632157284,-1.263620771845847,1.0
2021-07-07,0.00021698017007033276,59.09375054559016,0.5909375054559016,-0.0009183531572745096,0.9763476340719409,1.0
2021-07-09,0.00022399613789204765,59.70980263879667,0.5970980263879667,0.0008146429017585888,1.6809023870700859,1.0
2021-07-13,0.00017049115574719307,42.89764964962366,0.4289764964962366,-0.0005553547025840544,-1.4107081075000316,1.0
2021-07-14,0.0001889092871000159,55.92077697991585,0.5592077697991585,0.002472646675641954,2.5694543453987655,1.0
2021-07-19,0.00019639390624338229,46.9804353661473,0.469804353661473,-0.001264469996286266,-1.9652738989768692,1.0
2021-07-21,0.0002067656792141033,56.71865260646511,0.5671865260646511,0.0027168408231119656,2.5899777280401186,1.0
2021-08-05,0.00020755898958879488,55.97882635961651,0.5597882635961651,0.0011702893403509051,0.9354056443506424,1.0
2021-08-11,0.00020819273891640875,45.190409098848114,0.45190409098848117,0.0001325299897558807,-0.760104280250288,1.0
2021-08-18,0.00019970477327311395,39.00470438994882,0.3900470438994882,-0.00199579982741227,-1.004137643587266,1.0
2021-08-19,0.0001964284382369422,42.552648174264355,0.42552648174264357,-0.0028968416839632027,-1.1626331946993698,1.0
2021-08-25,0.0001561095926912814,48.52076236583551,0.48520762365835507,8.9427147997867e-07,1.002310226439365,1.0
2021-08-26,0.0001519115323515262,40.60223999764349,0.40602239997643486,-0.0011615347750222327,-1.1618938769789344,1.0
2021-08-30,0.00014964577996556694,51.69680257670449,0.5169680257670449,0.0002804479958058437,0.8667136080911128,1.0
2021-09-07,0.00010112933754532664,46.8052113493437,0.468052113493437,-0.0009458669876067916,-1.1247249778043704,1.0
2021-09-08,0.00010733219454881934,57.08790995685247,0.5708790995685247,-0.00024428028622480724,0.4898486618608118,1.0
2021-09-09,0.00011164325148294935,51.57586482254366,0.5157586482254366,-0.0010322241863462978,-0.9336240534607659,1.0
2021-09-10,0.00010874810371418173,48.35966376791754,0.4835966376791754,-0.0013400194707600122,-0.6128763427498962,1.0
2021-09-13,0.00011540096664540948,55.631075186513286,0.5563107518651329,0.000318912774389446,1.3190295383303494,1.0
2021-09-14,0.00011586732463023274,51.537211017931064,0.5153721101793106,0.001151485597347346,0.815610352852655,1.0
2021-09-16,0.00012107108532429442,49.43446141333894,0.49434461413338937,-0.0006052142994832366,-1.4085182232877165,1.0
2021-09-17,0.00011652473628518824,41.87805814835923,0.4187805814835923,-0.0022298828905320534,-1.8262151599335334,1.0
2021-09-20,0.00011823281931595604,42.628007763287485,0.42628007763287484,-0.002543184447489466,-0.8501793913314937,1.0
2021-09-27,0.00011491687550060392,56.73170813285233,0.5673170813285233,-0.0005298846832175741,0.6067235533116166,1.0
2021-09-28,0.00012546119530380682,40.837582476967206,0.40837582476967205,-0.002033942488466778,-2.0608013953801247,1.0
2021-10-01,0.000134663528333832,50.921655661426016,0.5092165566142601,0.0010939531071016972,2.1992419461174797,1.0
2021-10-04,0.00013412290749481438,49.68807576114035,0.4968807576114035,0.0018324436185821469,1.1300258787788975,1.0
2021-10-06,0.00013791214399555416,49.73984019095324,0.4973984019095324,-0.0002860262487303089,-1.6356290628225567,1.0
2021-10-08,0.00013619477072934828,57.499086999677374,0.5749908699967737,0.0007494829864072017,1.6405170848344892,1.0
2021-10-13,0.0001342667435694446,48.24032394648992,0.4824032394648992,-0.00035960250319533316,-0.9156689165129491,1.0
2021-10-18,0.00013819141157469578,52.64685915959077,0.5264685915959076,-0.0007772445437410624,-1.1632668603179221,1.0
2021-10-19,0.00013658728593486422,45.86597905507998,0.4586597905507998,-0.001462522288107948,-1.028550250564152,1.0
2021-10-20,0.00013647937755403776,51.6836591725346,0.516836591725346,-0.00041961676940616144,0.9587224378366224,1.0
2021-10-21,0.00013305586457963668,47.74553936202343,0.4774553936202343,0.0008611985790452081,1.4707527909357916,1.0
2021-10-27,0.00016762029476239963,65.15591366864186,0.6515591366864186,0.0039355755532710646,4.056025920155879,1.0
2021-10-28,0.00017849440730198212,49.58032986617342,0.4958032986617342,0.004240045337510878,1.112692453055252,1.0
2021-10-29,0.00017801072998266458,52.843968417844785,0.5284396841784479,0.00457653636308919,1.2110378703680487,1.0
2021-11-02,0.00018096043420218327,48.33445404988681,0.4833445404988681,0.0011983282350769286,-1.3772977110701163,1.0
2021-11-04,0.00018584323571786346,52.60770477224071,0.526077047722407,0.0011073163272499187,1.0375997669498416,1.0
2021-11-08,0.0001934272265087085,56.015941544482466,0.5601594154448246,0.0016167369450386104,1.4406497798164215,1.0
2021-11-11,0.00018816767186773968,53.72596547335422,0.5372596547335422,0.0019550539802537514,1.2657405980719911,1.0
2021-11-15,0.00018836039828206428,49.82119677279939,0.4982119677279939,-9.90189863756541e-05,-0.8138501407631201,1.0
2021-11-16,0.00018636998808338942,36.25208431175624,0.36252084311756244,-0.0010159706524035528,-0.7530708445292974,1.0
2021-11-17,0.00018513178772581337,42.973741900430504,0.42973741900430507,-0.0019009789430270985,-0.8916793693836118,1.0
2021-11-18,0.00018498074041744316,40.700811137747245,0.40700811137747245,-0.003165613934967837,-1.425305416334667,1.0
2021-11-19,0.00017965049791033132,46.49869541473056,0.4649869541473056,-0.0037320061641992197,-1.0368251990284312,1.0
2021-11-26,0.00019605415789776718,40.93901484714696,0.4093901484714696,-0.003947390586134247,-2.718728061938435,1.0
2021-11-30,0.00021546224845675558,45.08986137415822,0.4508986137415822,-0.0040050591483975495,-1.5699603859554687,1.0
2021-12-02,0.0002192535129935785,49.90831291906652,0.49908312919066516,-0.0015187203798205928,1.2010885055605176,1.0
2021-12-03,0.00022876270012640157,46.46475803615588,0.4646475803615588,-0.0025890874094329774,-1.2669076836921898,1.0
